VIRAT_S_010111_07_000872_000909,1,2,a light grey car parked against a dark grey car on a public parking
VIRAT_S_010111_07_000872_000909,1,2,a grey car parked opposite grey car
VIRAT_S_010111_07_000872_000909,1,2,a grey car parked opposite to a metallic coloured car
VIRAT_S_010111_07_000872_000909,66,67,a black sedan vehicle parked near to a suv vehicle with white color
VIRAT_S_010111_07_000872_000909,66,67,a black color car parked side by side with another white color suv
VIRAT_S_010111_07_000872_000909,66,67,a black car parked close to a white van at a parking lot
VIRAT_S_010111_07_000872_000909,67,66,a white van parked close to a black sedan at a parking lot
VIRAT_S_010111_07_000872_000909,67,66,a white van parked by a black car
VIRAT_S_010111_07_000872_000909,67,66,white car standing beside a black car
VIRAT_S_010111_07_000872_000909,76,93,a black car parking next to other car
VIRAT_S_010111_07_000872_000909,76,93,a black color car parked side by side with another black color truck
VIRAT_S_010111_07_000872_000909,76,93,black car standing next to black pickup truck
VIRAT_S_010111_07_000872_000909,93,76,a black pickup truck parked beside a black car
VIRAT_S_010111_07_000872_000909,93,76,a black pickup parked next to a black suv at a parking lot
VIRAT_S_010111_07_000872_000909,93,76,a black colour suv parking near the maroon colour suv
VIRAT_S_010111_07_000872_000909,77,1,a blue car is parked next to a bigger grey car
VIRAT_S_010111_07_000872_000909,77,1,a blue color car parked side by side with another white color car
VIRAT_S_010111_07_000872_000909,77,1,a blue car parked close to a grey car at a parking lot
VIRAT_S_010111_07_000872_000909,1,77,a silver sedan parked close to a blue pickup at a parking lot
VIRAT_S_010111_07_000872_000909,1,77,a silver car parked by an electric blue car
VIRAT_S_010111_07_000872_000909,1,77,a golden colour car parking near the blue colour car
VIRAT_S_010111_07_000872_000909,7,9,a maroon car parking next to a black car
VIRAT_S_010111_07_000872_000909,7,9,a red color car parked side by side with another black color car
VIRAT_S_010111_07_000872_000909,7,9,a maroon car parked near a black car
VIRAT_S_010111_07_000872_000909,9,7,a black car parked nearby a red car
VIRAT_S_010111_07_000872_000909,9,7,a black colour car parked near a maroon colour car
VIRAT_S_010111_07_000872_000909,9,7,a black colour car parking near the maroon colour car
VIRAT_S_010111_08_000920_000954,20,22,a white car parked next to a black car at a parking lot
VIRAT_S_010111_08_000920_000954,20,22,a white color car parked side by side with another black color car
VIRAT_S_010111_08_000920_000954,20,22,white jeep standing next to black car
VIRAT_S_010111_08_000920_000954,22,20,a electric blue car parked by a white suv mini
VIRAT_S_010111_08_000920_000954,22,20,a blue convertible car parked next to a white car
VIRAT_S_010111_08_000920_000954,22,20,small dark blue car parked besides a white pickup
VIRAT_S_010111_08_000920_000954,22,24,a blue car parked next to a silver car at a parking lot
VIRAT_S_010111_08_000920_000954,22,24,a black color car parked side by side with another gray color car
VIRAT_S_010111_08_000920_000954,22,24,a blue car parked near a gray car
VIRAT_S_010111_08_000920_000954,24,22,a silver colour car parking near the blue colour car
VIRAT_S_010111_08_000920_000954,24,22,grey car parking besides blue car
VIRAT_S_010111_08_000920_000954,24,22,metallic coloured car parked next to a small dark blue car
VIRAT_S_010111_08_000920_000954,22,26,a blue car parked second to the right of the silver car
VIRAT_S_010111_08_000920_000954,22,26,a black color car parked side by side with another silver color car
VIRAT_S_010111_08_000920_000954,22,26,a blue car parked near a grey car
VIRAT_S_010111_08_000920_000954,26,22,a silver car parked close to a black car at a parking lot
VIRAT_S_010111_08_000920_000954,26,22,a white car parked next to blue car
VIRAT_S_010111_08_000920_000954,26,22,a white car parked near a dark blue car on a public parking
VIRAT_S_010111_08_000920_000954,45,47,a black car parked side of a grey car
VIRAT_S_010111_08_000920_000954,45,47,a black color car parked side by side with another silver color car
VIRAT_S_010111_08_000920_000954,45,47,a black vehicle standing beside a grey car
VIRAT_S_010111_08_000920_000954,47,45,a silver car parked by a black suv
VIRAT_S_010111_08_000920_000954,47,45,a grey car parked next to a black jeep with grey bumper
VIRAT_S_010111_08_000920_000954,47,45,a grey colour car parking near the black colour suv
VIRAT_S_010111_08_000920_000954,46,45,white car is parked in front of black car
VIRAT_S_010111_08_000920_000954,46,45,a white color suv parked face to face with another black color car
VIRAT_S_010111_08_000920_000954,46,45,a white car parked in front of a black car
VIRAT_S_010111_08_000920_000954,45,46,a black minivan parked close to a white van at a parking lot
VIRAT_S_010111_08_000920_000954,45,46,a black jeep beside a grey car parked facing a white jeep between black cars
VIRAT_S_010111_08_000920_000954,45,46,a black colour suv parked opposite to the white colour suv
VIRAT_S_010111_08_000920_000954,46,48,a suv car parking beside a black car
VIRAT_S_010111_08_000920_000954,46,48,a white color suv parked side by side with another black color car
VIRAT_S_010111_08_000920_000954,46,48,a white big car parked beside a black car
VIRAT_S_010111_08_000920_000954,48,46,a black colour car parked near the white colour big car
VIRAT_S_010111_08_000920_000954,48,46,a black sedan parked next to a white minivan at a parking lot
VIRAT_S_010111_08_000920_000954,48,46,a black car in front of a grey car parked next to a white jeep
VIRAT_S_010111_08_000920_000954,47,46,a grey car parked near a white car at a parking lot
VIRAT_S_010111_08_000920_000954,47,46,a silver color car parked before a white color suv
VIRAT_S_010111_08_000920_000954,47,46,a silver car parked diagonal of a white van
VIRAT_S_010111_08_000920_000954,46,47,a white jeep parked in front of a grey car
VIRAT_S_010111_08_000920_000954,46,47,a white jeep between black cars parked facing a grey car beside a black jeep
VIRAT_S_010111_08_000920_000954,46,47,a white van parked in front of a silver car
VIRAT_S_010111_08_000920_000954,49,47,a black car parked opposite to a grey car at a parking lot
VIRAT_S_010111_08_000920_000954,49,47,a black color car parked before a silver color car
VIRAT_S_010111_08_000920_000954,49,47,a black car parked in front of a gray car
VIRAT_S_010111_08_000920_000954,47,49,a grey colour car parking opposite to the black colour car
VIRAT_S_010111_08_000920_000954,47,49,a silver sedan parked opposite a black sedan at a parking lot
VIRAT_S_010111_08_000920_000954,47,49,a grey colour car parking opposite to the black colour car
VIRAT_S_010111_08_000920_000954,50,51,black car parked next to white car
VIRAT_S_010111_08_000920_000954,50,51,a black color car parked side by side with another white color car
VIRAT_S_010111_08_000920_000954,50,51,a black car parked beside white car
VIRAT_S_010111_08_000920_000954,51,50,a white sedan parked next to a grey sedan at a parking lot
VIRAT_S_010111_08_000920_000954,51,50,a white car parked next to a black car
VIRAT_S_010111_08_000920_000954,51,50,a white car parked beside a black car
VIRAT_S_010111_08_000920_000954,50,52,a black sedan car parked opposite to the grey sedan car
VIRAT_S_010111_08_000920_000954,50,52,a grey car parking in front of a black car
VIRAT_S_010111_08_000920_000954,50,52,a black car being parked in a close proximity to another black car
VIRAT_S_010111_08_000920_000954,52,50,a black colour car parked opposite to the grey colour car
VIRAT_S_010111_08_000920_000954,52,50,a black sedan parked opposite a silver sedan at a parking lot
VIRAT_S_010111_08_000920_000954,52,50,a black car parked opposite to grey car
VIRAT_S_010111_08_000920_000954,51,49,a white car parked near a black car
VIRAT_S_010111_08_000920_000954,51,49,a white car parking beside a black car
VIRAT_S_010111_08_000920_000954,51,49,a white car parked near a black car
VIRAT_S_010111_08_000920_000954,49,51,a black colour car parked near white colour car
VIRAT_S_010111_08_000920_000954,49,51,a black car parked together with a white car
VIRAT_S_010111_08_000920_000954,49,51,a black car parked by a white car
VIRAT_S_010111_08_000920_000954,52,51,a black car parking in front of a parked white car
VIRAT_S_010111_08_000920_000954,52,51,a black car parking in front of a white car
VIRAT_S_010111_08_000920_000954,52,51,a black car parked in front of white car
VIRAT_S_010111_08_000920_000954,51,52,a white car parked opposite to a black car at a parking lot
VIRAT_S_010111_08_000920_000954,51,52,a white car beside a black car parked facing a black car beside a white jeep
VIRAT_S_010111_08_000920_000954,51,52,a white car parked in front of a black car
VIRAT_S_010111_08_000920_000954,53,52,a white car parking beside a black car
VIRAT_S_010111_08_000920_000954,53,52,a big white car parking beside a black car
VIRAT_S_010111_08_000920_000954,53,52,a white suv standing beside a black car
VIRAT_S_010111_08_000920_000954,52,53,a black sedan parked close to a white wagon at a parking lot
VIRAT_S_010111_08_000920_000954,52,53,a black car facing a white car parked next to a white jeep
VIRAT_S_010111_08_000920_000954,52,53,a black sedan parked close to a white wagon at a parking lot
VIRAT_S_010111_08_000920_000954,63,64,a car with silver colour parked near a black car
VIRAT_S_010111_08_000920_000954,63,64,a grey car parking beside a red car
VIRAT_S_010111_08_000920_000954,63,64,a grey car parked near a red car
VIRAT_S_010111_08_000920_000954,64,63,a maroon colour car parked near the silver colour car
VIRAT_S_010111_08_000920_000954,64,63,a dark red car parked by a silver car
VIRAT_S_010111_08_000920_000954,64,63,a red car in front of a black car parked next to a grey car
VIRAT_S_010111_08_000920_000954,63,69,a silver car parked near a darker silver car at a parking lot
VIRAT_S_010111_08_000920_000954,63,69,a grey car parking near a grey car
VIRAT_S_010111_08_000920_000954,63,69,a silver car parked near gray car
VIRAT_S_010111_08_000920_000954,69,63,a silver sedan parked close to a silver coupe on a one-way street
VIRAT_S_010111_08_000920_000954,69,63,a grey car parked next to another grey car
VIRAT_S_010111_08_000920_000954,69,63,a grey car parked not very close to another grey car on a public parking
VIRAT_S_010111_08_000920_000954,65,61,a grey colored car parked near the white color car
VIRAT_S_010111_08_000920_000954,65,61,a black car parking beside a grey car
VIRAT_S_010111_08_000920_000954,65,61,a black van parked by a silver car
VIRAT_S_010111_08_000920_000954,61,65,a silver car parked close to a black car at a parking lot
VIRAT_S_010111_08_000920_000954,61,65,a grey jeep beside a grey car parked next to a black car facing a red car
VIRAT_S_010111_08_000920_000954,61,65,a silver suv parked close to a black suv at a parking lot
VIRAT_S_010111_08_000920_000954,66,68,a red car parking one parking bay away from a blue van on its right with that parking bay already been parked by a car
VIRAT_S_010111_08_000920_000954,66,68,a red car parking near a white cargo car
VIRAT_S_010111_08_000920_000954,66,68,a red car parked by a white and blue van with a silver car between them
VIRAT_S_010111_08_000920_000954,68,66,a blue and white van parked by a red car
VIRAT_S_010111_08_000920_000954,68,66,a blue van with white roof parked nearby a parked red car
VIRAT_S_010111_08_000920_000954,68,66,a white and blue van parked near a red car
VIRAT_S_010111_08_000920_000954,68,67,colorful van parked near a grey car
VIRAT_S_010111_08_000920_000954,68,67,a white cargo car parking beside a grey car
VIRAT_S_010111_08_000920_000954,68,67,a blue van parked beside dark silver car
VIRAT_S_010111_08_000920_000954,67,68,a silver wagon parked close to a white and blue van at a parking lot
VIRAT_S_010111_08_000920_000954,67,68,a silver wagon parked close to a white and blue minivan at a parking lot
VIRAT_S_010111_08_000920_000954,67,68,a grey colour suv parked near the blue and white colour tempo traveller
VIRAT_S_010111_08_000920_000954,69,67,a gray car parked near another gray car in a parking lot
VIRAT_S_010111_08_000920_000954,69,67,a grey car parking in front of a grey car
VIRAT_S_010111_08_000920_000954,69,67,a dark grey car parked in front of a grey van
VIRAT_S_010111_08_000920_000954,67,69,a grayish jeep parked in front of a grey car
VIRAT_S_010111_08_000920_000954,67,69,a silver sedan parked opposite a bluish silver wagon at a parking lot
VIRAT_S_010111_08_000920_000954,67,69,a grey suv parked in front of a dark grey car
VIRAT_S_010111_08_000920_000954,69,70,a light grey car parked near to the dark grey car at parking area
VIRAT_S_010111_08_000920_000954,69,70,a grey car parking beside a grey car
VIRAT_S_010111_08_000920_000954,69,70,light gray car standing next to dark gray car
VIRAT_S_010111_08_000920_000954,70,69,a dark grey car parked by a light grey car
VIRAT_S_010111_08_000920_000954,70,69,a black colour car parked near grey colour car
VIRAT_S_010111_08_000920_000954,70,69,a grey colour car parked near the silver colour car
VIRAT_S_010111_08_000920_000954,70,64,a silver car parked 2 parking bay away from a red car with one parking bay remained empty
VIRAT_S_010111_08_000920_000954,70,64,a grey car parking near a red car
VIRAT_S_010111_08_000920_000954,70,64,a grey car parked a bit further from a red car
VIRAT_S_010111_08_000920_000954,64,70,a red sedan parked some distance away from silver sedan at a parking lot
VIRAT_S_010111_08_000920_000954,64,70,a reddish car parked together with a grey car
VIRAT_S_010111_08_000920_000954,64,70,a red sedan parked close to a silver sedan at a parking lot
VIRAT_S_010111_08_000920_000954,72,68,a silver car parked near to a blue and white car at a parking lot
VIRAT_S_010111_08_000920_000954,72,68,a grey car parking beside a white cargo car
VIRAT_S_010111_08_000920_000954,72,68,a grey car standing beside a white and blue bus
VIRAT_S_010111_08_000920_000954,68,72,a blue van beside a blue car parked together with a grey car near a big container
VIRAT_S_010111_08_000920_000954,68,72,a blue van parked next to grey car
VIRAT_S_010111_08_000920_000954,68,72,a white van with a graffiti picture parked near a grey car
VIRAT_S_010111_08_000920_000954,72,73,a grey car parking in front of a parked white car
VIRAT_S_010111_08_000920_000954,72,73,a grey car parking in front of a grey car
VIRAT_S_010111_08_000920_000954,72,73,a gray car parked in front silver car
VIRAT_S_010111_08_000920_000954,73,72,a silver color car parked in front of a grey color car
VIRAT_S_010111_08_000920_000954,73,72,a silver colour car parked opposite to the grey colour car
VIRAT_S_010111_08_000920_000954,73,72,a grey car next to a big container parked in front of a brownish car
VIRAT_S_010111_09_000981_001014,0,12,a red car parking beside a parked grey car
VIRAT_S_010111_09_000981_001014,0,12,a red car parking beside a grey car
VIRAT_S_010111_09_000981_001014,0,12,a red car parked near a gray car
VIRAT_S_010111_09_000981_001014,12,0,a grey wagon parked close to a red sedan at a parking lot
VIRAT_S_010111_09_000981_001014,12,0,a grey colour suv parked near the red colour car
VIRAT_S_010111_09_000981_001014,12,0,a grey jeep next to a white and blue van parked beside a red car
VIRAT_S_010111_09_000981_001014,10,11,a gray car parked near a white van
VIRAT_S_010111_09_000981_001014,10,11,a grey car parking in front of a white cargo car
VIRAT_S_010111_09_000981_001014,10,11,gray car standing near a blue and white van
VIRAT_S_010111_09_000981_001014,11,10,a blue van parked in front of a dark grey car
VIRAT_S_010111_09_000981_001014,11,10,blue and white van parked next to a silver car
VIRAT_S_010111_09_000981_001014,11,10,a white and blue van parked next to a grey car
VIRAT_S_010111_09_000981_001014,10,9,a grey car parked next to a grey car facing a white van with blue painting
VIRAT_S_010111_09_000981_001014,10,9,a grey car parking beside a grey car
VIRAT_S_010111_09_000981_001014,10,9,a silver colour car parked near the grey colour car
VIRAT_S_010111_09_000981_001014,9,10,a silver color car parked beside a silver color car
VIRAT_S_010111_09_000981_001014,9,10,a grey colour car parked near the silver colour car
VIRAT_S_010111_09_000981_001014,9,10,a dark grey car next to grey car beside a big container parked close together with another grey car
VIRAT_S_010111_09_000981_001014,11,16,a white van parked near a black car
VIRAT_S_010111_09_000981_001014,11,16,a white cargo car parking near a black car
VIRAT_S_010111_09_000981_001014,11,16,blue and white van standing near a black car
VIRAT_S_010111_09_000981_001014,16,11,a black car parked together with a blue van with white roof
VIRAT_S_010111_09_000981_001014,16,11,a black car parked beside a white and blue van
VIRAT_S_010111_09_000981_001014,16,11,a black car parked nearby a blue van with white roof
VIRAT_S_010111_09_000981_001014,11,9,a colorful van parked against a black car
VIRAT_S_010111_09_000981_001014,11,9,a white cargo car parking in front of a grey car
VIRAT_S_010111_09_000981_001014,11,9,a white van parked in front of a gray car
VIRAT_S_010111_09_000981_001014,9,11,a grey color car parked in front of a blue color car
VIRAT_S_010111_09_000981_001014,9,11,a dark grey car parked in front of a white and blue van
VIRAT_S_010111_09_000981_001014,9,11,a silver sedan parked opposite a white and blue van at a parking lot
VIRAT_S_010111_09_000981_001014,12,11,a grey car parking beside a white little bus
VIRAT_S_010111_09_000981_001014,12,11,a grey car parking beside a white cargo car
VIRAT_S_010111_09_000981_001014,12,11,a white van standing beside a grey vehicle
VIRAT_S_010111_09_000981_001014,11,12,a white and blue van parked close to a grey wagon at a parking lot
VIRAT_S_010111_09_000981_001014,11,12,a half blue van parked close together with a grey jeep beside a red car
VIRAT_S_010111_09_000981_001014,11,12,a white and blue colour tempo traveller parked near the grey colour suv
VIRAT_S_010111_09_000981_001014,18,16,a white color car parked side by side with another black color car
VIRAT_S_010111_09_000981_001014,18,16,a white car parked next to a black car
VIRAT_S_010111_09_000981_001014,18,16,a silver car parked beside black car
VIRAT_S_010111_09_000981_001014,16,18,a black suv parked by a silver suv
VIRAT_S_010111_09_000981_001014,16,18,a black colour car parked near the grey colour suv
VIRAT_S_010111_09_000981_001014,16,18,a black car parked by a silver suv
VIRAT_S_010111_09_000981_001014,1,8,a blue car parked opposite to a silver car in a parking lot
VIRAT_S_010111_09_000981_001014,1,8,a blue car parked near a grey car
VIRAT_S_010111_09_000981_001014,1,8,a blue car parked in front of a grey car
VIRAT_S_010111_09_000981_001014,8,1,a silver car parked in front of a electric blue car
VIRAT_S_010111_09_000981_001014,8,1,a silver colour car parking near the blue colour car
VIRAT_S_010111_09_000981_001014,8,1,silver car parked across blue car
VIRAT_S_010111_09_000981_001014,25,26,a black car pulling out of parking lot next to silver car
VIRAT_S_010111_09_000981_001014,25,26,a grey car driving near a black car
VIRAT_S_010111_09_000981_001014,25,26,a silver car approached by a black car at a parking lot
VIRAT_S_010111_09_000981_001014,26,25,a black car going ahead of a silver car
VIRAT_S_010111_09_000981_001014,26,25,a black car going ahead of a silver car
VIRAT_S_010111_09_000981_001014,26,25,black car cutting in front of a silver car getting out of the parking lot
VIRAT_S_010111_09_000981_001014,25,51,a silver car driving by a gray car
VIRAT_S_010111_09_000981_001014,25,51,a grey car driving near a grey car
VIRAT_S_010111_09_000981_001014,25,51,a gray car driving near a parked gray wagon
VIRAT_S_010111_09_000981_001014,51,25,a grey car parked nearby a passing grey car
VIRAT_S_010111_09_000981_001014,51,25,a silver hatchback passed by a silver compact car at a parking lot
VIRAT_S_010111_09_000981_001014,51,25,a silver wagon passed by a silver hatchback at a parking lot
VIRAT_S_010111_09_000981_001014,28,30,a white suv parked near a white car
VIRAT_S_010111_09_000981_001014,28,30,a white car parked near a white car
VIRAT_S_010111_09_000981_001014,28,30,white minivan standing near a white car
VIRAT_S_010111_09_000981_001014,30,28,a white sedan parked close to a white wagon at a parking lot
VIRAT_S_010111_09_000981_001014,30,28,a white sedan parked close to a white wagon at a parking lot
VIRAT_S_010111_09_000981_001014,30,28,a white car parked not very close to another white car on a public parking
VIRAT_S_010111_09_000981_001014,32,30,a black sedan car parked second to the left of a white sedan car
VIRAT_S_010111_09_000981_001014,32,30,a black car parked near a white car
VIRAT_S_010111_09_000981_001014,32,30,a black car parked near a white car
VIRAT_S_010111_09_000981_001014,30,32,a white car parked close to a black car at a parking lot
VIRAT_S_010111_09_000981_001014,30,32,a white car parked close to a black car on a public parking
VIRAT_S_010111_09_000981_001014,30,32,a white colour car parked near the dark brown colour car
VIRAT_S_010111_09_000981_001014,3,5,a silver sedan car parked right to a black suv car
VIRAT_S_010111_09_000981_001014,3,5,a grey car parked near a black car
VIRAT_S_010111_09_000981_001014,3,5,a silver car parked near a black suv
VIRAT_S_010111_09_000981_001014,5,3,a black car parked beside a silver car
VIRAT_S_010111_09_000981_001014,5,3,black jeep parked one car away from a silver car
VIRAT_S_010111_09_000981_001014,5,3,a black car parked next to a grey car
VIRAT_S_010111_09_000981_001014,36,34,a parked black car in front of a parked white car
VIRAT_S_010111_09_000981_001014,36,34,a black car parked near a white car
VIRAT_S_010111_09_000981_001014,36,34,a black suv car parked in front of a white suv car
VIRAT_S_010111_09_000981_001014,34,36,a white suv parked in front of a parked black jeep
VIRAT_S_010111_09_000981_001014,34,36,a white colour van parked opposite to the black colour suv
VIRAT_S_010111_09_000981_001014,34,36,a white jeep between black cars parked in front of a black car
VIRAT_S_010111_09_000981_001014,36,35,a black car parked side of a grey car
VIRAT_S_010111_09_000981_001014,36,35,a black car parked next to a grey car
VIRAT_S_010111_09_000981_001014,36,35,black jeep standing next to gray car
VIRAT_S_010111_09_000981_001014,35,36,a grey colour car parked near the maroon colour car
VIRAT_S_010111_09_000981_001014,35,36,a silver sedan parked close to a black suv at a parking lot
VIRAT_S_010111_09_000981_001014,35,36,a grey car in front of a black car parked next to a black jeep
VIRAT_S_010111_09_000981_001014,37,35,a black car parked at the right of second next to a grey car
VIRAT_S_010111_09_000981_001014,37,35,a black car parked near a grey car
VIRAT_S_010111_09_000981_001014,37,35,a black car standing near a grey car
VIRAT_S_010111_09_000981_001014,35,37,a grey sedan parked near a black pickup at a parking lot
VIRAT_S_010111_09_000981_001014,35,37,silver car parked one space away from a black pick up truck
VIRAT_S_010111_09_000981_001014,35,37,a silver sedan parked close to a black suv at a parking lot
VIRAT_S_010111_09_000981_001014,4,3,a black car parking beside a white car
VIRAT_S_010111_09_000981_001014,4,3,a black car parked next to a grey car
VIRAT_S_010111_09_000981_001014,4,3,a black car parked close to a silver car at a parking lot
VIRAT_S_010111_09_000981_001014,3,4,a grey colour car parked near the black colour suv
VIRAT_S_010111_09_000981_001014,3,4,a silver car parked close to a black car at a parking lot
VIRAT_S_010111_09_000981_001014,3,4,silver car parked next to a black jeep
VIRAT_S_010111_09_000981_001014,9,8,a gray car parked near a silver car
VIRAT_S_010111_09_000981_001014,9,8,a grey car parked near a grey car
VIRAT_S_010111_09_000981_001014,9,8,a black car parked beside silver car
VIRAT_S_010111_09_000981_001014,8,9,a silver colour car parked near the grey colour car
VIRAT_S_010111_09_000981_001014,8,9,a grey car beside a big container parked next to a dark grey car
VIRAT_S_010111_09_000981_001014,8,9,a silver car parked by a dark grey car
VIRAT_S_010112_00_000015_000095,49,50,a grey car parked near at the right side of a black car
VIRAT_S_010112_00_000015_000095,49,50,a black car parked next to a black car
VIRAT_S_010112_00_000015_000095,49,50,a black car parked beside a black car parked in front of a grey car
VIRAT_S_010112_00_000015_000095,50,49,a black colour car parked near another black colour car
VIRAT_S_010112_00_000015_000095,50,49,a black sports car parked next to a black sedan at a parking lot
VIRAT_S_010112_00_000015_000095,50,49,a black colour car parked near the grey colour car
VIRAT_S_010112_00_000015_000095,50,51,a black car parked beside a white car
VIRAT_S_010112_00_000015_000095,50,51,a black car parked next to a white car
VIRAT_S_010112_00_000015_000095,50,51,a black car parked to the right of a white car
VIRAT_S_010112_00_000015_000095,51,50,a white van parked besides a black car
VIRAT_S_010112_00_000015_000095,51,50,a white suv parked close to a black sedan at a parking lot
VIRAT_S_010112_00_000015_000095,51,50,a white jeep parked next to a black car
VIRAT_S_010112_00_000015_000095,51,49,a white big car parking beside a black car
VIRAT_S_010112_00_000015_000095,51,49,a white car parked near a black car
VIRAT_S_010112_00_000015_000095,51,49,a white car parked near a black car
VIRAT_S_010112_00_000015_000095,49,51,a black colour car parked near the white colour suv
VIRAT_S_010112_00_000015_000095,49,51,a black car between two black cars parked together with a white jeep between two black cars
VIRAT_S_010112_00_000015_000095,49,51,a black car parked by a white van
VIRAT_S_010112_00_000015_000095,52,50,a black car is parked near a black car
VIRAT_S_010112_00_000015_000095,52,50,a black car parked near a black car
VIRAT_S_010112_00_000015_000095,52,50,a black car parked near a black car parked in front of a grey car
VIRAT_S_010112_00_000015_000095,50,52,a black car parked near another black car on a public parking
VIRAT_S_010112_00_000015_000095,50,52,one black car parked one white car away from another black car
VIRAT_S_010112_00_000015_000095,50,52,a black car parked two places away from a black car
VIRAT_S_010113_05_000776_000805,0,1,a woman on a bicycle riding by a black car parked at a parking lot
VIRAT_S_010113_05_000776_000805,0,1,a man riding a red bicycle near a black car
VIRAT_S_010113_05_000776_000805,0,1,a man in white shirt riding a bicycle passing by black car
VIRAT_S_010113_05_000776_000805,1,0,a black color car parked and a bicycle rider moving behind it
VIRAT_S_010113_05_000776_000805,1,0,a black colour suv parked from where a person in white colour shirt cycling
VIRAT_S_010113_05_000776_000805,1,0,a black suv passed by a man on a bike at a parking lot
VIRAT_S_010113_05_000776_000805,0,5,a person riding a bicycle passing near a black parked car
VIRAT_S_010113_05_000776_000805,0,5,a man riding a red bicycle near a black car
VIRAT_S_010113_05_000776_000805,0,5,a man with a bicycle moving in front of a black car parked
VIRAT_S_010113_05_000776_000805,5,0,a black car parked nearby a passing cyclist
VIRAT_S_010113_05_000776_000805,5,0,a parked black car being passed by a black bicycle
VIRAT_S_010113_05_000776_000805,5,0,dark colored parked car passed by a man riding a bicycle
VIRAT_S_010113_05_000776_000805,10,0,a white car parked at the car park near to the trees being passed through by a cycling man from its right
VIRAT_S_010113_05_000776_000805,10,0,a white sedan car parked near to a man with sandal shirt riding a bicycle
VIRAT_S_010113_05_000776_000805,10,0,a white car passed by man in white shirt riding a bicycle
VIRAT_S_010113_05_000776_000805,0,10,a woman on a bicycle passing by a white car parked at parking lot
VIRAT_S_010113_05_000776_000805,0,10,a man riding a bicycle moving past a parked white car
VIRAT_S_010113_05_000776_000805,0,10,a person with a white t-shirt riding a bike leaving behind a white car
VIRAT_S_010113_05_000776_000805,10,12,a white car parked in front of another white vehicle
VIRAT_S_010113_05_000776_000805,10,12,a white car parked near a white truck
VIRAT_S_010113_05_000776_000805,10,12,a white car parked in front of a white truck
VIRAT_S_010113_05_000776_000805,12,10,a white cargo van parked close to a white sedan at a parking lot
VIRAT_S_010113_05_000776_000805,12,10,a white cargo van parked opposite a white sedan at a parking lot
VIRAT_S_010113_05_000776_000805,12,10,white truck parked in front of a white car
